adname,cityname,location,name,type
海淀区,北京市,116.327453#39.93117,烤香四溢美味烤串,餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.303766#39.929,天下第一粉(首师大店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.307606#39.908831,春竹羊绒(北京城乡贸易中心写字楼),购物服务;服装鞋帽皮具店;品牌服装店
海淀区,北京市,116.213449#40.112411,尝相思蛋糕坊,餐饮服务;糕饼店;糕饼店
海淀区,北京市,116.3625#39.94621,城建兴捷物业公司七号院小区11号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.267207#40.012928,红山路,地名地址信息;交通地名;道路名
海淀区,北京市,116.272386#39.896564,莲石东路辅路与西四环中路辅路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.318716#39.971213,文化大厦,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.322254#39.899995,欧雅壁纸(光耀东方购物中心),购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.324617#40.051037,北京鑫鑫泰和钢铁物资批发,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.310661#40.055714,领秀新硅谷-AB区34号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.361306#39.982531,B超2(五官科楼),室内设施;室内设施;室内设施
海淀区,北京市,116.3417#39.964597,办公桌(华杰大厦),室内设施;室内设施;室内设施
海淀区,北京市,116.339136#40.029731,大厂清真牛羊肉(清河毛纺路16号院西南),购物服务;综合市场;农副产品市场
海淀区,北京市,116.319482#39.948688,中央民族大学理科教学楼,科教文化服务;学校;学校
海淀区,北京市,116.333672#39.992418,bartender酒吧,体育休闲服务;娱乐场所;酒吧
海淀区,北京市,116.304795#39.986708,海淀新技术大厦停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.344625#39.958276,中国兰州牛肉拉面(北京四道口店),餐饮服务;中餐厅;清真菜馆
海淀区,北京市,116.295822#39.908634,易佰家庭旅馆(北京万寿路地铁站店),住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.372147#39.980868,义盛茂茶庄,购物服务;专卖店;专营店
海淀区,北京市,116.351494#40.011453,盖全(北京)房地产经纪有限公司,生活服务;中介机构;中介机构
海淀区,北京市,116.297169#39.890766,热点跃华精武馆,体育休闲服务;运动场馆;运动场所
海淀区,北京市,116.349114#39.983078,钱学森,风景名胜;风景名胜相关;旅游景点
海淀区,北京市,116.284499#39.957087,远大中路与远大路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.317443#39.983633,智美数码影像,生活服务;摄影冲印店;摄影冲印
海淀区,北京市,116.33748#40.031907,捷安特(清河专卖店),购物服务;专卖店;自行车专卖店
海淀区,北京市,116.250325#39.929806,景宜里社区,商务住宅;住宅区;住宅小区
海淀区,北京市,116.291378#40.067076,喜悦采摘观光园,体育休闲服务;休闲场所;采摘园
海淀区,北京市,116.354936#39.955678,西土城路辅路与西直门北大街辅路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.210194#40.08528,北京清大圣科科技有限公司,公司企业;公司;公司
海淀区,北京市,116.325442#39.963413,小区收费停车场,交通设施服务;停车场;停车场相关
海淀区,北京市,116.239906#39.99506,高尔夫练习球场,体育休闲服务;体育休闲服务场所;体育休闲服务场所
海淀区,北京市,116.351051#40.014809,北京六道口青年民宿,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.361761#39.956644,中国高等教育学会,政府机构及社会团体;社会团体;社会团体相关
海淀区,北京市,116.25951#39.92786,北京橡胶工业研究设计院13号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.352245#40.030452,鹏基伟业(清河店),生活服务;中介机构;中介机构
海淀区,北京市,116.202229#39.99186,停车场(杰王府西延路),交通设施服务;停车场;路边停车场
海淀区,北京市,116.331371#39.993996,东芝电梯维修中心,生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.306509#39.971493,鸿发园,餐饮服务;中餐厅;火锅店
海淀区,北京市,116.318784#39.975056,北京华盛世达电子元器件经营部,公司企业;公司企业;公司企业
海淀区,北京市,116.314493#39.978014,残障洗手间(新中关购物中心),公共设施;公共厕所;残障洗手间/无障碍洗手间
海淀区,北京市,116.30837#39.936018,国际财经中心停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.290827#39.936041,诺心(海淀店),餐饮服务;糕饼店;糕饼店
海淀区,北京市,116.369574#39.971448,北京豪威大厦A座,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.274945#39.92233,西四环北路入口(南向),地名地址信息;交通地名;城市快速路入口
海淀区,北京市,116.330599#39.899092,北京市人民检察院第四分院(北京铁路运输检察分院),政府机构及社会团体;公检法机构;公检法机关
海淀区,北京市,116.310903#39.937204,首都师范大学北二院停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.336328#39.897939,裕海足道养生会所(西站店),生活服务;洗浴推拿场所;洗浴推拿场所
海淀区,北京市,116.330001#39.962799,中国农业科学院蔬菜花卉研究所-综合楼,科教文化服务;学校;学校
海淀区,北京市,116.349546#40.015053,食平方(学清路店),餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.310019#39.977619,远中悦来大厦(北门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.290527#39.942502,鑫海嘉业,购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.353188#39.964268,蓟门桥南(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.29753#39.908892,糯米电影自动取票机,生活服务;售票处;售票处
海淀区,北京市,116.334933#39.956782,章光101(大柳树路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所
海淀区,北京市,116.337214#39.982772,中国科学院国家微重力实验室,科教文化服务;学校;高等院校
海淀区,北京市,116.338989#40.001262,双清大厦,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.337459#39.989253,松鼠便利(财经东路店),购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.316369#39.899932,凯瑞大酒店-会议厅,科教文化服务;会展中心;会展中心
海淀区,北京市,116.334119#39.898784,粥立方(中雅店),餐饮服务;中餐厅;中餐厅
海淀区,北京市,116.326491#39.984687,佳沃集团,公司企业;公司企业;公司企业
海淀区,北京市,116.301198#39.915802,兴来五金水暖(翠微东里东北),购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.3169#39.933172,北京市水科学技术研究院(西门),通行设施;临街院门;临街院正门
海淀区,北京市,116.377307#40.062391,惠生园13号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.306404#40.044841,北京中国知识产权培训中心宾馆,住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.354256#40.021172,上清桥南(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.303369#40.043722,中关村生物医药园停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.179771#40.037392,林海超市,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.305035#39.981107,烟酒城,购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.303513#39.965727,北京爱信诺航天科技有限公司(小南庄路),公司企业;公司;网络科技
海淀区,北京市,116.269728#39.998716,颐和园-穿堂殿,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.34655#39.95959,赠王老吉烤鱼麻辣香锅,餐饮服务;中餐厅;四川菜(川菜)
海淀区,北京市,116.243706#40.050749,北京华星伟业汽修,汽车维修;汽车综合维修;汽车综合维修
海淀区,北京市,116.215123#39.933288,专校电喷油泵油嘴,汽车服务;汽车服务相关;汽车服务相关
海淀区,北京市,116.318951#39.98235,科春社区85号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.307473#39.970342,中国工商银行(北京人民大学支行),金融保险服务;银行;中国工商银行
海淀区,北京市,116.264495#39.913538,山城辣妹烟酒行,购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.288261#39.958118,金源燕莎(A3出口),通行设施;建筑物门;建筑物门
海淀区,北京市,116.35899#39.974065,北京源航建筑装饰工程有限公司,公司企业;公司;广告装饰
海淀区,北京市,116.35386#40.062987,公共厕所,公共设施;公共厕所;公共厕所
海淀区,北京市,116.29768#40.033696,唇辣号重庆老火锅(马连洼店),餐饮服务;中餐厅;火锅店
海淀区,北京市,116.338972#39.962056,停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.31106#39.986151,大视野眼镜,购物服务;专卖店;眼镜店
海淀区,北京市,116.266435#40.014504,国防大学出版社读者服务部,科教文化服务;科教文化场所;科教文化场所
海淀区,北京市,116.279027#39.913834,女洗手间(蓝色港湾购物中心五棵松店),公共设施;公共厕所;女洗手间
海淀区,北京市,116.257067#39.906936,中国铁建大厦停车场(入口),交通设施服务;停车场;停车场入口
海淀区,北京市,116.315525#39.978275,U/2/B(新中关购物中心),购物服务;个人用品/化妆品店;其它个人用品店
海淀区,北京市,116.290986#39.909579,复兴路61号社区,地名地址信息;普通地名;村庄级地名
海淀区,北京市,116.323057#39.900424,铁医路1号院(南1门),通行设施;临街院门;临街院正门
海淀区,北京市,116.253983#39.930378,Vshen-彩妆造型(京粮广场店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.21689#39.932912,铭萱车金融,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.308158#39.965715,北京回声轰趴馆住宿,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.215231#40.126216,华联生活超市(馨瑞店),购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.33562#39.99248,指上添花美甲店,生活服务;美容美发店;美容美发店
海淀区,北京市,116.320081#39.902051,北京测绘学会,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
海淀区,北京市,116.351537#40.012302,惠而汇超市,购物服务;超级市场;超市
海淀区,北京市,116.159321#40.038562,北京温泉金辉酒店停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.30679#39.978931,润珠楼茶艺馆,餐饮服务;茶艺馆;茶艺馆
海淀区,北京市,116.337771#40.047799,通厦·公元99停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.295634#39.88689,need|裸食主义轻食,餐饮服务;外国餐厅;西餐厅(综合风味)
海淀区,北京市,116.35178#39.955375,笑祖北路,地名地址信息;交通地名;道路名
海淀区,北京市,116.311129#40.02905,扶梯(华联商厦),室内设施;室内设施;室内设施
海淀区,北京市,116.220187#39.933539,格力电器(廖公庄店),购物服务;家电电子卖场;家电电子卖场
海淀区,北京市,116.361836#39.979427,九一小学西校区(东北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.29465#39.900716,海淀区社会保险基金管理中心万寿路分中心,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.296731#39.915104,炸鸡啤酒(工厂店),餐饮服务;外国餐厅;韩国料理
海淀区,北京市,116.369425#39.967261,北京宝岛妇产医院-医疗美容中心,医疗保健服务;专科医院;整形美容
海淀区,北京市,116.317065#40.034562,大码美衣,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.328516#39.905847,工管中心,商务住宅;商务住宅相关;商务住宅相关
海淀区,北京市,116.29497#39.972277,C-229(北京华联万柳购物中心),室内设施;室内设施;室内设施
海淀区,北京市,116.29101#39.911371,欧美同学基金会,政府机构及社会团体;社会团体;慈善机构
海淀区,北京市,116.333371#39.92732,梦妮尔·丹(甘家口百货三里河店),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.317123#39.983154,大丰恒泰科技有限公司,公司企业;公司企业;公司企业
海淀区,北京市,116.344978#39.974918,罗庄西里,商务住宅;住宅区;住宅小区
海淀区,北京市,116.337353#40.057275,北京城建五建设工程有限公司综合加工厂(西门),通行设施;临街院门;临街院正门
海淀区,北京市,116.259408#39.918026,鑫视力眼镜(永辉店),购物服务;专卖店;眼镜店
