Unnamed: 0,adname,cityname,location,name,type
3835,历下区,济南市,117.036797#36.652631,历山名郡B座南,商务住宅;楼宇;商务写字楼
3836,历下区,济南市,117.037816#36.65769,青岛银行(济南分行),金融保险服务;银行;银行
3837,历下区,济南市,117.103133#36.682122,中国联通(华龙路东首营业厅),生活服务;电讯营业厅;中国联通营业厅
3839,历下区,济南市,117.049532#36.685855,田旺园艺,购物服务;花鸟鱼虫市场;花卉市场
3841,历下区,济南市,117.05957#36.654984,良子总部汗蒸足道,生活服务;洗浴推拿场所;洗浴推拿场所
3842,历下区,济南市,117.043561#36.654789,茶域奶茶(山师东路),餐饮服务;冷饮店;冷饮店
3843,历下区,济南市,117.120184#36.652213,济南市财政局,政府机构及社会团体;政府机关;地市级政府及事业单位
3844,历下区,济南市,117.118486#36.704459,盛福花园29号楼,地名地址信息;门牌信息;楼栋号
3845,历下区,济南市,117.036344#36.678478,美联众合动物医院(明湖分院),医疗保健服务;医疗保健服务场所;医疗保健服务场所
3846,历下区,济南市,117.116734#36.666482,燕山新居6号楼,地名地址信息;门牌信息;楼栋号
3847,历下区,济南市,117.03759#36.65477,乔六爷台湾牛肉面,餐饮服务;快餐厅;快餐厅
3848,历下区,济南市,117.04469#36.64357,老字号扒鸡扒蹄,餐饮服务;快餐厅;快餐厅
3849,历下区,济南市,117.076128#36.642292,正信酱醋业绿业春调味品专卖店,购物服务;综合市场;农副产品市场
3850,历下区,济南市,117.122374#36.686132,西塔3号楼,地名地址信息;门牌信息;楼栋号
3851,历下区,济南市,117.07823#36.665738,锦江之星酒店解放东路店停车场(出入口),交通设施服务;停车场;停车场出入口
3852,历下区,济南市,117.143717#36.686203,历下区第三人民医院口腔中心,医疗保健服务;综合医院;综合医院
3854,历下区,济南市,117.108834#36.696532,鑫淼五金建材,购物服务;家居建材市场;家居建材市场
3855,历下区,济南市,117.025874#36.663499,楼梯(贵和购物中心),室内设施;室内设施;室内设施
3856,历下区,济南市,117.11885#36.691875,果品,购物服务;综合市场;果品市场
3857,历下区,济南市,117.143208#36.674585,济南卓凡装饰工程有限公司,公司企业;公司;公司
3858,历下区,济南市,117.07627#36.66595,山东鲁冶瑞宝电气自动化有限公司,公司企业;公司;公司
3859,历下区,济南市,117.083506#36.640447,东方精剪(浆水泉路),生活服务;美容美发店;美容美发店
3860,历下区,济南市,117.017692#36.665433,悦荟广场(停车场出入口),通行设施;建筑物门;建筑物门
3861,历下区,济南市,117.053697#36.665053,山东国电电力培训中心,科教文化服务;培训机构;培训机构
3862,历下区,济南市,117.13492#36.681836,山大鲁能信息科技公司,公司企业;公司;公司
3863,历下区,济南市,117.06883#36.653489,唯美度美容美甲养生馆,生活服务;美容美发店;美容美发店
3864,历下区,济南市,117.068084#36.645082,济南青苹果之家青年自助公寓(六店),住宿服务;旅馆招待所;旅馆招待所
3865,历下区,济南市,117.067289#36.657961,房屋出售,购物服务;专卖店;专营店
3866,历下区,济南市,117.127165#36.686063,青年公寓(济南会展路二店),住宿服务;住宿服务相关;住宿服务相关
3867,历下区,济南市,117.050351#36.645375,雅然绘画,科教文化服务;培训机构;培训机构
3868,历下区,济南市,117.028268#36.659027,佛山苑1区6号楼,地名地址信息;门牌信息;楼栋号
3869,历下区,济南市,117.024404#36.663982,男卫生间(济南恒隆广场东翼),公共设施;公共厕所;男洗手间
3870,历下区,济南市,117.025329#36.663616,清洗间,生活服务;生活服务场所;生活服务场所
3871,历下区,济南市,117.056898#36.667122,闪电蜂手机维修服务中心(历下店),购物服务;家电电子卖场;手机销售
3872,历下区,济南市,117.056023#36.661793,海天教育,科教文化服务;培训机构;培训机构
3873,历下区,济南市,117.050833#36.683764,黄台八一营院(东南门),通行设施;临街院门;临街院门
3874,历下区,济南市,117.04964#36.66415,聪明哥云南蒙自过桥米线,餐饮服务;中餐厅;特色/地方风味餐厅
3875,历下区,济南市,117.050376#36.675455,松下电器生活馆(利农庄路),购物服务;家电电子卖场;家电电子卖场
3876,历下区,济南市,117.016927#36.657377,山东大学齐鲁医院停车场(出口),交通设施服务;停车场;停车场出口
3877,历下区,济南市,117.054423#36.642547,安然纳米生物波汗蒸馆,生活服务;洗浴推拿场所;洗浴推拿场所
3878,历下区,济南市,117.048749#36.682105,山东省济南商贸学校-实训中心,科教文化服务;科教文化场所;科教文化场所
3879,历下区,济南市,117.136057#36.667079,山东普净环保工程有限公司,公司企业;公司;公司
3880,历下区,济南市,117.01963#36.666835,泉誉房产,生活服务;中介机构;中介机构
3881,历下区,济南市,117.124611#36.651636,北京平川嘉恒技术有限公司,公司企业;公司;公司
3882,历下区,济南市,117.03192#36.65733,棋盘小区4区9号楼,地名地址信息;门牌信息;楼栋号
3883,历下区,济南市,117.140521#36.675577,喜上喜超市·五金,购物服务;便民商店/便利店;便民商店/便利店
3884,历下区,济南市,117.121847#36.689737,济南冠诚装饰工程有限公司,公司企业;公司;公司
3885,历下区,济南市,117.05497#36.640785,中润富华园1号楼,地名地址信息;门牌信息;楼栋号
3886,历下区,济南市,117.106579#36.692894,中国建设银行(奥体西路),金融保险服务;银行;中国建设银行
3887,历下区,济南市,117.055653#36.678327,室内环境检测,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
3888,历下区,济南市,117.02023#36.666312,历下区城市管理行政执法局泉城路中队,政府机构及社会团体;政府机关;乡镇级政府及事业单位
3889,历下区,济南市,117.123352#36.684923,济南国际会展中心停车场,交通设施服务;停车场;公共停车场
3890,历下区,济南市,117.105711#36.68655,星期天·果蔬园(万科城店),购物服务;综合市场;蔬菜市场
3891,历下区,济南市,117.018616#36.664026,惠尔商厦停车场,交通设施服务;停车场;公共停车场
3892,历下区,济南市,117.024297#36.669139,曲水亭街与西更道街交叉口,地名地址信息;交通地名;路口名
3893,历下区,济南市,117.069306#36.640383,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
3894,历下区,济南市,117.126406#36.689856,玛雅房屋(康虹路店),生活服务;中介机构;中介机构
3896,历下区,济南市,117.055431#36.680327,蒙皇阿贝日格羊绒衫工厂店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
3897,历下区,济南市,117.024774#36.653733,鲁信文汇花园(东门),通行设施;临街院门;临街院门
3898,历下区,济南市,117.024208#36.665595,蜜一兜儿创意饮品,餐饮服务;冷饮店;冷饮店
3899,历下区,济南市,117.075226#36.654986,冶金地勘局宿舍,商务住宅;住宅区;宿舍
3901,历下区,济南市,117.085218#36.659538,华丰居1号楼,地名地址信息;门牌信息;楼栋号
3902,历下区,济南市,117.029381#36.656471,友励商贸,购物服务;购物相关场所;购物相关场所
3903,历下区,济南市,117.136828#36.677346,乐创教育(美莲广场),科教文化服务;培训机构;培训机构
3904,历下区,济南市,117.124251#36.637853,桂花园南区停车场(出入口),交通设施服务;停车场;停车场出入口
3905,历下区,济南市,117.094089#36.641892,康桥·颐城停车场,交通设施服务;停车场;专用停车场
3906,历下区,济南市,117.061519#36.655425,汇东星座(西门),通行设施;临街院门;临街院门
3907,历下区,济南市,117.086605#36.66495,皇家外卖,餐饮服务;快餐厅;快餐厅
3908,历下区,济南市,117.109626#36.660552,凤翔街与齐川路交叉口,地名地址信息;交通地名;路口名
3909,历下区,济南市,117.052231#36.644358,环山商店(羊头峪路),购物服务;便民商店/便利店;便民商店/便利店
3910,历下区,济南市,117.031814#36.658022,鄄城老面馒头房(马道口街),餐饮服务;餐饮相关场所;餐饮相关
3911,历下区,济南市,117.105264#36.693402,山东亚世特工业清洗设备有限公司,公司企业;公司;公司
3913,历下区,济南市,117.045811#36.650332,山东省中医院东院区-发热门诊,医疗保健服务;诊所;诊所
3915,历下区,济南市,117.126387#36.68934,凝鑫阁馄饨(康虹路店),餐饮服务;中餐厅;特色/地方风味餐厅
3916,历下区,济南市,117.126867#36.643697,停车场(出入口),交通设施服务;停车场;停车场出入口
3917,历下区,济南市,117.038954#36.649108,三庆·汇文轩1号楼,地名地址信息;门牌信息;楼栋号
3918,历下区,济南市,117.02777#36.65522,国贺广告传媒有限公司,公司企业;公司;公司
3919,历下区,济南市,117.050764#36.681531,历下软件园,商务住宅;产业园区;产业园区
3920,历下区,济南市,117.123239#36.690933,河间驴肉火烧(舜华北路),餐饮服务;中餐厅;特色/地方风味餐厅
3921,历下区,济南市,117.137473#36.675571,上海鸿冠公司,公司企业;公司;公司
3922,历下区,济南市,117.042189#36.67727,平记餐厅(东关大街店),餐饮服务;中餐厅;中餐厅
3923,历下区,济南市,117.03622#36.654604,体育学院宿舍1号楼,地名地址信息;门牌信息;楼栋号
3924,历下区,济南市,117.050692#36.650066,宫家啤酒屋,体育休闲服务;娱乐场所;酒吧
3926,历下区,济南市,117.045665#36.654654,学林大酒店专用停车场(出入口),交通设施服务;停车场;停车场出入口
3927,历下区,济南市,117.044912#36.670518,山东地矿大厦停车场(入口),交通设施服务;停车场;停车场入口
3928,历下区,济南市,117.021721#36.664519,大唐服饰(泉城路分部),购物服务;服装鞋帽皮具店;服装鞋帽皮具店
3929,历下区,济南市,117.079725#36.665444,阿水大杯茶(解放东路华联店),餐饮服务;冷饮店;冷饮店
3930,历下区,济南市,117.030399#36.669077,陈公包子(县东巷店),餐饮服务;中餐厅;特色/地方风味餐厅
3931,历下区,济南市,117.05564#36.660919,粮全其美手抓饼(山大路店),餐饮服务;糕饼店;糕饼店
3932,历下区,济南市,117.044026#36.671853,木木火锅,餐饮服务;中餐厅;火锅店
3933,历下区,济南市,117.033511#36.656827,香吧吧米线(棋盘街店),餐饮服务;中餐厅;中餐厅
3934,历下区,济南市,117.0373#36.655495,阿香米线,餐饮服务;中餐厅;中餐厅
3936,历下区,济南市,117.024449#36.639682,纳博士校园超市(旅游职业学院店),购物服务;超级市场;超市
3937,历下区,济南市,117.027761#36.667105,玛利雅儿童摄影(泉乐坊概念店),生活服务;摄影冲印店;摄影冲印
3939,历下区,济南市,117.038193#36.667525,道真英语,科教文化服务;培训机构;培训机构
3940,历下区,济南市,117.100204#36.646979,银座怡景园15号楼,地名地址信息;门牌信息;楼栋号
3941,历下区,济南市,117.15214#36.667345,洗车补胎,汽车服务;汽车服务相关;汽车服务相关
3943,历下区,济南市,117.025566#36.664978,光点生活花,购物服务;专卖店;专营店
3944,历下区,济南市,117.135252#36.674343,中国建设银行济南高新支行停车场(出入口),交通设施服务;停车场;停车场出入口
3945,历下区,济南市,117.060982#36.660021,大地幼儿园(燕子山小区北路),科教文化服务;学校;幼儿园
3948,历下区,济南市,117.089371#36.652611,公建千合建筑装饰设计有限公司,公司企业;公司;公司
3949,历下区,济南市,117.040269#36.678568,米斯特汉堡(明湖东路店),餐饮服务;快餐厅;快餐厅
3950,历下区,济南市,117.086186#36.646275,名士豪庭Ⅲ区,商务住宅;住宅区;住宅小区
3951,历下区,济南市,117.1167#36.701533,晨曦音乐艺术培训,科教文化服务;培训机构;培训机构
3952,历下区,济南市,117.070185#36.659078,康康汗蒸养生馆,生活服务;洗浴推拿场所;洗浴推拿场所
3953,历下区,济南市,117.07688#36.654239,煮百味生活麻辣烫(银座商城),餐饮服务;中餐厅;中餐厅
3954,历下区,济南市,117.124888#36.68116,格林豪泰酒店(济南高新区国际会展中心店),住宿服务;宾馆酒店;经济型连锁酒店
3955,历下区,济南市,117.047076#36.678278,山东省现代养成教育研究院,科教文化服务;科教文化场所;科教文化场所
3956,历下区,济南市,117.042577#36.67176,福座月子会所,体育休闲服务;体育休闲服务场所;体育休闲服务场所
3957,历下区,济南市,117.084829#36.640895,荆山新居,商务住宅;住宅区;住宅小区
3958,历下区,济南市,117.092986#36.685517,杨铭宇黄焖鸡米饭(华阳路店),餐饮服务;中餐厅;中餐厅
3959,历下区,济南市,117.041316#36.651249,登攀西路,地名地址信息;交通地名;道路名
3960,历下区,济南市,117.129092#36.68525,老板专柜,购物服务;购物相关场所;购物相关场所
3961,历下区,济南市,117.124722#36.689814,三江源牛肉面(高新店),餐饮服务;中餐厅;清真菜馆
3962,历下区,济南市,117.107429#36.700892,仔仔麻辣鱼龙虾香辣蟹,餐饮服务;中餐厅;四川菜(川菜)
3963,历下区,济南市,117.05028#36.640148,中润裕华园(南门),通行设施;临街院门;临街院门
3964,历下区,济南市,117.049342#36.661806,鲜果淘(历下店),购物服务;购物相关场所;购物相关场所
